非洲	アフリカ
裸婚	ジミ婚
異性戀	異性愛
瑞安房地產	シュイオンランド
後日	明後日
天王星凌日	天王星の日面通過 (海王星)
瀨棚町	せたな町
殉職	殉職
甲	甲 (曖昧さ回避)
火星凌日 (木星)	火星の日面通過 (木星)
慶盛站 (高鐵)	慶盛駅 (中国国鉄)
中華人民共和國鐵道部	中華人民共和国鉄道部
華南	華南
熊木杏里	熊木杏里
南昌站 (江西省)	南昌駅 (江西省)
工尺譜	工尺譜
禪讓	禅譲
龔自珍	キョウ自珍
練習簿	学習帳
菲莉號	フィラエ
如果・愛	ウィンター・ソング
培生學術英語考試	PTEアカデミック
貞觀 (唐)	貞観 (唐)
查理週刊	シャルリー・エブド
廣州國際金融中心	広州国際金融センター
海狗	オットセイ
錫伯族	シベ族
Meta	メタ
門司	門司区
觀塘	観塘
北角	北角
天龍八部	八部衆
味醂	みりん
卡薩布蘭卡級護航航空母艦	カサブランカ級航空母艦
贛江	カン江
清真嘢食	清真料理
超音鼠系列	ソニックシリーズ
華北	華北
江口洋介	江口洋介
豐前國	豊前国
廣州站	広州駅
廣州地鐵2號綫	広州地下鉄2号線
廣州地鐵1號綫	広州地下鉄1号線
筑前國	筑前国
灰頭麥雞	ケリ
春宮圖	春画
451	451
501	501
625	625
576	576
詩巫	シブ
444	444
475	475
489	489
樽裝水	ボトルウォーター
凌遲	凌遅刑
三國殺	三国殺
子彔	武庚
WhatsApp	WhatsApp
第36屆日本眾議院議員總選舉	第36回衆議院議員総選挙
協同酵素	補酵素
281	281
意大利蛋餅	フリッタータ
即食麪	インスタントラーメン
驃騎將軍	驃騎将軍
通用編程	ジェネリックプログラミング
比干	比干
上海博物館	上海博物館
富士重工業	富士重工業
五香粉	五香粉
冬蔭功	トムヤムクン
湄公河三角洲	メコンデルタ
畢業	卒業
兆米	メガメートル
濁小舌擦音	有声口蓋垂摩擦音
今川義元	今川義元
岑溪	岑渓市
風油軚	パワーステアリング
香港英治時期	香港政庁
木星凌日 (天王星)	木星の日面通過 (天王星)
周王季	季歴
嘉靖	嘉靖
萬曆	万暦
郾	燕 (春秋)
窩伊謝	ヴォイテク (兵隊クマ)
表示理論	群の表現
天陰	曇り
流山線	流鉄流山線
校長	校長
人力資源管理	人事労務管理
三進制	三進法
護髮素	リンス
情書	恋文
河北 (搞清楚)	河北
The Rev	ザ・レヴ
高踭鞋	ハイヒール
夏威夷共和國	ハワイ共和国
天多利雞	タンドリーチキン
風向	風向
官渡之戰	官渡の戦い
Sylow p-子羣	シローの定理
中國東北	中国東北部
黑陶文化	龍山文化
求婚	求婚
補選	補欠選挙
Glay	GLAY
有限羣	有限群
石越車站	石越駅
在日本朝鮮人總聯合會	在日本朝鮮人総聯合会
Twinkle, Twinkle, Little Star	きらきら星
Chage and Aska	CHAGE and ASKA
施氏食獅史	施氏食獅史
Socket 940	Socket 940
哈爾濱站	ハルビン駅
前660年	紀元前660年
濱洲鐵路	浜洲線
香港23歲以下足球代表隊	U-23サッカー香港代表
魂魄	魂魄
單槓 (器械)	鉄棒 (遊び)
包絡	包絡線
ISO/IEC 8859-2	ISO/IEC 8859-2
打冷震	シバリング
大溫哥華區域局	メトロバンクーバー
Yahoo!知識+	Yahoo!知恵袋
片石仔	水切り
禪城	禅城区
成化	成化
雞毛掃	はたき
丙申	丙申
涮涮鍋	しゃぶしゃぶ
戊寅	戊寅
己丑	己丑
丁卯	丁卯
壬午	壬午
甲申	甲申
丙子	丙子
乙未	乙未
壬申	壬申
己巳	己巳
丙午	丙午
戊子	戊子
辛巳	辛巳
乙亥	乙亥
長沙縣	長沙県
庚午	庚午
庚辰	庚辰
長洲 (梧州)	長洲区
辛卯	辛卯
唂咕粉	ココアパウダー
潮安	潮安区
巢湖	巣湖
單于	単于
丙戌	丙戌
潮南	潮南区
烚蛋	ゆで卵
丁丑	丁丑
後金	後金
己卯	己卯
壬辰	壬辰
癸未	癸未
潮陽	潮陽区
防衞省	防衛省
辛未	辛未
丁亥	丁亥
甲戌	甲戌
壬寅	壬寅
和菓子	和菓子
Cookies	クッキーズ
八達通	八達通
にょたいもり	女体盛り
西安 (搞清楚)	西安 (曖昧さ回避)
沅江	ゲン江
庚寅	庚寅
三菱Fuso Rosa	三菱ふそう・ローザ
赤尾敏	赤尾敏
三菱Fuso Aero Star	三菱ふそう・エアロスター
樂高集團	レゴ
Qoo	Qoo
999	999
421	421
太空穿梭機軌道運行器	オービタ
512	512
321	321
裸跑	ストリーキング (パフォーマンス)
323	323
301	301
308	308
331	331
336	336
寫字檯	机
投杯球	ビアポン
清邁國際機場	チェンマイ国際空港
后羿	ゲイ (中国神話)
頌聖歌	タイの王室歌
炸雞	フライドチキン
尊王攘夷	尊王攘夷
氣根	呼吸根
319	319
309	309
340	340
306	306
324	324
333	333
310	310
304	304
303	303
三角雞	ルコックスポルティフ
317	317
劇場版美少女戰士S	劇場版美少女戦士セーラームーンS
紅米	玄米
榛名號	榛名 (戦艦)
馬鐵	馬鉄
蒂芙尼公司	ティファニー
查爾頓	チャールトン
陰陽燭	ローソク足チャート
藍田人	藍田原人
蘋果批	アップルパイ
愛爾蘭國立大學都柏林分校	ユニバーシティ・カレッジ・ダブリン
輪更	シフト勤務
出師表	出師表
行人天橋	横断歩道橋
新界原居民	新界原居民
零跡定理	体上有限生成環の理論
龍井茶	龍井茶
391	391
521	521
470	470
楊國忠	楊国忠
393	393
392	392
429	429
399	399
398	398
471	471
435	435
397	397
438	438
428	428
420	420
396	396
後漢	後漢 (五代)
大學 (書)	大学 (書物)
陸游	陸游
616	616
城區	城区 (汕尾市)
城中 (柳州)	城中区 (柳州市)
換衫房	更衣室
291	291
283	283
295	295
桃色幸運草Z	ももいろクローバーZ
縣級市	県級市
人名	人名
東谷小雪	東谷小雪
四層扭計骰	ルービックリベンジ
中國共產主義青年團	中国共産主義青年団
劉家輝	リュー・チャーフィー
美國軍用朱古力	アメリカ軍用チョコレート
茶樓	茶屋
雞寶	チキン・ナゲット
說文解字	説文解字
赤鱲角	赤鱲角
南越南共和國	南ベトナム共和国
董事	役員 (会社)
白虎	白虎
色狼	痴漢
赤坎 (雷州)	赤坎区
淡水魚	淡水魚
西漢	前漢
地支	十二支
正月	1月 (旧暦)
四象	四神
中國人壽保險	中国人寿保険
廣州南站	広州南駅
Uuo嘅同位素	ウンウンオクチウムの同位体
建州女真	建州女直
阿房宮	阿房宮
南海	南海
中文資訊交換碼	CCCII
香港交通	香港の交通
氹仔	タイパ島
永安	永安
中國社會科學院	中国社会科学院
沙美島	サメット島
魷魚絲	スルメ
星官	星官
中國紅客聯盟	中国紅客連盟
簡譜	数字譜
中華鱘	カラチョウザメ
京哈鐵路	京哈線
甜甜私房貓	チーズスイートホーム
遠東運動會	極東選手権競技大会
杜根咸	ダゲナム
颱風風神 (2008年)	平成20年台風第6号
難波	難波
自動步槍	自動小銃
267	267
274	274
294	294
285	285
268	268
293	293
266	266
第7千年	7千年紀
周打湯	チャウダー
炒飯	チャーハン
中國共產黨中央政治局	中国共産党中央政治局
419	419
順治	順治
蛤乸衣	つなぎ
數碼相架	デジタルフォトフレーム
乾隆	乾隆
齊 (田氏)	田斉
嘉慶	嘉慶 (清)
冪集公理	冪集合公理
廣州軍區	広州軍区
癸	癸
斗	斗
鴨綠	鴨の羽色
低地台巴士	低床バス
崖山海戰	崖山の戦い
丁	丁
壬 (天干)	壬
戊	戊
庚 (天干)	庚
辛 (天干)	辛
強颱風茉莉 (2009年)	平成21年台風第18号
楊振寧－米爾斯規範場論同質量間隙	ヤン-ミルズ方程式と質量ギャップ問題
劍齒虎	剣歯虎
鹹片女演員	AV女優
中央區 (札幌市)	中央区 (札幌市)
國徽	国章
宋慧教	ソン・ヘギョ
官立學校	公立学校
天棚	屋上
習李體制	習李体制
荊紫關鎮	荊紫関鎮
志明與春嬌	恋の紫煙
寶塚大劇場	宝塚大劇場
升呢	レベル (ロールプレイングゲーム)
範疇等價性	圏同値
懷俄公國	ワイ公国
唔戴胸圍	ノーブラ
南浦站 (廣州地鐵)	南浦駅 (広州市)
傾轉旋翼機	ティルトローター
松岡環	松岡環
詞 (文體)	詞
335	335
347	347
305	305
337	337
362	362
372	372
358	358
326	326
395	395
公司三文治	アメリカンクラブハウスサンド
公民體育會	公民足球隊
大慶油田	大慶油田
Terminus	ターミナス
359	359
341	341
364	364
354	354
卡賴爾	シティ・オブ・カーライル
周打蜆湯	クラムチャウダー
561	561
350	350
431	431
394	394
387	387
348	348
370	370
353	353
432	432
374	374
376	376
384	384
345	345
302	302
426	426
351	351
357	357
375	375
352	352
342	342
378	378
355	355
356	356
388	388
401	401
349	349
368	368
385	385
390	390
後獸亞綱	後獣下綱
紅雞蛋花	インドソケイ
美洲豹 (搞清楚)	ジャガー (曖昧さ回避)
晴空湍流	晴天乱気流
Java	ジャバ
惠若琪	惠若琪
泰國人民民主聯盟	民主市民連合
加拿大元	カナダドル
蘇里南伊斯蘭教	スリナムのイスラム教
花園	庭園
武漢大學	武漢大学
歐洲東部夏令時間	東ヨーロッパ夏時間
垃圾桶插水	ゴミ漁り
仁化	仁化県
馬車	馬車
唔理點諗我唔受歡迎都係你哋嘅錯！	私がモテないのはどう考えてもお前らが悪い!
小食	軽食
後藤仁	後藤仁
思佰益	SBIホールディングス
寶石寵物 Twinkle☆	ジュエルペット てぃんくる☆
好奇害死貓	好奇心は猫を殺す (映画)
Maru Maru Mori Mori!	マル・マル・モリ・モリ!
石英燈	ハロゲンランプ
Baseball Stars	ベースボールスターズ
黃大仙祠 (香港)	黄大仙祠 (香港)
二月三十	2月30日 (旧暦)
韓國 (搞清楚)	韓国 (曖昧さ回避)
賓治 (嘢飲)	フルーツポンチ
失敗	故障
洗衫板	洗濯板
十個童女嘅比喻	十人の処女たちのたとえ
利蘭	レイランド (自動車)
長春社	長春社
武藏號	武蔵 (戦艦)
情深說話未曾講	モンタナの風に抱かれて
單車頭盔	ヘルメット (自転車)
莫達爾爵士樂	モード・ジャズ
加列維灣	ゴールウェイ湾
鹹蝦醬	シュリンプペースト
垃圾鏟	塵取り
拉丁	ラテン
Mojang	Mojang
檸檬梳打	サイダー
河南 (搞清楚)	河南
填海	埋立地
利物浦足球會	リヴァプールFC
倫敦奧運會	ロンドンオリンピック
三垣	三垣
洪武	洪武
帆立貝	ホタテガイ
降G大調	変ト長調
道光	道光
鹹牛肉	コンビーフ
愛情嚟料	ウェディング・シンガー
中國農工民主黨	中国農工民主党
揚州炒飯	揚州チャーハン
山楂樹之戀 (電影)	サンザシの樹の下で
東區 (札幌市)	東区 (札幌市)
北區 (札幌市)	北区 (札幌市)
清田區	清田区
南區 (札幌市)	南区 (札幌市)
菅田將暉	菅田将暉
豐平區	豊平区
大雄與翼之勇者	ドラえもん のび太と翼の勇者たち
手稻區	手稲区
厚別區	厚別区
丹尼士標槍	デニス・ジャベリン
Hoegaarden 啤酒	ヒューガルデン・ホワイト
異食癖	異食症
打剌告卑	マプト湾
機動戰士高達	機動戦士ガンダム
榴槤	ドリアン
貝爾氏麻痺症	ベル麻痺
的士咪錶	タクシーメーター
方丈	住職
羅倫士	ローレンス・アカンドゥ
馬尼拉人質事件	2010年フィリピン香港人拉致事件
西區 (札幌市)	西区 (札幌市)
蘆田愛菜	芦田愛菜
Redneck	レッドネック
同治	同治
咸豐	咸豊
光緒	光緒
宣統	宣統
金澤站	金沢駅
毡	マット
馬雲	ジャック・マー
珍寶島	珍宝島
電飯煲	炊飯器
新垣結衣	新垣結衣
大花紫薇	バナバ
賀歲盃	ルナー・ニューイヤー・カップ
根特大學	ゲント大学
中式包	包子
舉中指	ファックサイン
SMAP	SMAP
西柚汁	グレープフルーツジュース
燈	ランプ (照明器具)
創世博物館	創造博物館
箭嘴	矢印
白帶魚	タチウオ
三藩市城市鐵路	サンフランシスコ市営鉄道
一二三紅綠燈	だるまさんがころんだ
太平門 (門)	非常口
南華足球隊	南華足球隊
機票	航空券
鄧超	ダン超
馬國明	馬國明
Adobe Flash Builder	Adobe Flash Builder
菠蘿包	菠蘿包
漢語拼音	ピン音 (曖昧さ回避)
網絡中心戰	ネットワーク中心の戦い
積梭	ジグソー (工具)
嵩山 (河南)	嵩山
抗議票	戦略投票
太古集團	スワイヤー・グループ
昴宿	昴宿
福山雅治	福山雅治
雷諾R35戰車	ルノー R35
颱風凱薩娜 (2009年)	平成21年台風第16号
運輸聯線	トランスリンク (バンクーバー)
關德興	関徳興
信長之野望	信長の野望シリーズ
存局待領	郵便局留め
撻	タルト (洋菓子)
氣槍	エアソフトガン
鮮橙班戟	クレープシュゼット
老虎悖論	抜き打ちテストのパラドックス
日式炸豬扒	豚カツ
車尾箱	トランク (自動車)
為泰黨	タイ貢献党
界限街	界限街
2008年環球小姐競選	ミス・ユニバース2008
真田麻美	真田アサミ
牛宿	牛宿
利島村	利島村
美蘭機場	海口美蘭国際空港
瑪奇	マビノギ
馬休	馬休
大中華	中華圏
合味道	カップヌードル
抓毛	フリース
剔	チェックマーク
珠江三角洲	珠江デルタ
國際護士節	国際看護師の日
坐	座法
屏風	屏風
第43屆日本眾議院議員總選舉	第43回衆議院議員総選挙
義氣	義
糌粑	ツァンパ
信史	歴史時代
虛構國家	架空の国家
校園暴力	校内暴力
室宿	室宿
鬼宿	鬼宿
西晉	西晋
翼宿	翼宿
婁宿	婁宿
集體協作	協働
中華人民共和國國慶節	国慶節
箕宿	箕宿
氐宿	テイ宿
女宿	女宿
軫宿	軫宿
松前郡	松前郡
柳宿	柳宿
尾宿	尾宿
紫微垣	紫微垣
天市垣	天市垣
房宿	房宿
井宿	井宿
觜宿	觜宿
危宿	危宿
心宿	心宿
張宿	張宿
虛宿	虚宿
亢宿	亢宿
壁宿	壁宿
太微垣	太微垣
東坡肉	東坡肉
氣體交換	ガス交換
皇家莎士比亞劇團	ロイヤル・シェイクスピア・カンパニー
機長	機長
俄羅斯國防部	ロシア国防省
斗宿	斗宿
華倫西亞島	ヴァレンティア島
入聲	入声
東漢	後漢
南宋	南宋
少昊	少昊
靜坐	座り込み
立秋	立秋
屋崙體育館	オー・ドットコー・コロシアム
訓讀	訓読み
大暑	大暑
霜降	霜降
處暑	処暑
芒種	芒種
反轉蘋果撻	タルト・タタン
大雄的魔界大冒險	ドラえもん のび太の魔界大冒険
豬八戒	猪八戒
金星凌日 (火星)	金星の日面通過 (火星)
書面語	書記言語
SKET DANCE	SKET DANCE
三清	三清
慈安太后	東太后
輸出	出力
玩	遊び
佛統大塔寺	ワット・プラパトムチェーディー
西安鐘樓	西安鐘楼
成吉思汗羊肉	ジンギスカン (料理)
晉滅吳之戰	呉の滅亡 (三国)
伊藤引理	伊藤の補題
寵物小精靈超世代	ポケットモンスター アドバンスジェネレーション
陝西歷史博物館	陝西省歴史博物館
郭店簡	郭店楚簡
道觀	道観
光之美少女	ふたりはプリキュア
洛杉磯奧運會	ロサンゼルスオリンピック
亞利根帝國	アエリカ帝国
川芎	川芎
北京軍區	北京軍区
鴨屎綠	黄緑
龍之谷	ドラゴンネスト
香港電台	香港電台
廈門大學	厦門大学
香港政治	香港の政治
室町幕府	足利将軍家
Do	DO
櫻庭和志	桜庭和志
戶田惠梨香	戸田恵梨香
汾水	汾河
2009年太平洋颱風季	2009年の台風
董驃	トン・ピョウ
Theta 函數	テータ関数
廣東菜	広東料理
漢奸	漢奸
三宅村	三宅村
阪和線	阪和線
日之出町	日の出町
毛主席紀念堂	毛主席紀念堂
銫一三七	セシウム137
九華山 (安徽)	九華山
植脂奶	クリーミングパウダー
纖維叢	ファイバー束
內田有紀	内田有紀
2001年夏季世界大學生運動會	2001年夏季ユニバーシアード
太康 (夏)	太康 (夏)
收入再分配	富の再分配
顏囘	顔回
山脈一覽	山脈と山地の一覧
土耳其共產黨	トルコ共産党
甲 (天干)	甲
第23屆日本參議院議員通常選舉	第23回参議院議員通常選挙
己 (天干)	己
丙	丙
大埔 (廣東)	大埔県
雪糕筒	アイスクリーム・コーン
大雄的大魔境	ドラえもん のび太の大魔境
大觀區	大観区
大化	大化ヤオ族自治県
LC	LC
香港總督	香港総督
紅薑啤	ジンジャーエール
金星凌日 (搞清楚)	金星の日面通過 (曖昧さ回避)
情人節大屠殺	聖バレンタインデーの虐殺
